env,seed,variant,budget,fallback_mode,task_id,episode_id,success,shortest_edges,variant_edges,edge_overlap_jaccard,edge_overlap_vs_shortest,avoided_edges,new_edges,avoided_edge_ids,new_edge_ids
antmaze-medium-stitch-v0,0,gas_boundary_budget,3.0,none,3,7,0,10,0,0.0,0.0,10,0,189|1134|5472|5504|6064|7604|8138|8585|10181|10187,
antmaze-medium-stitch-v0,0,gas_boundary_budget,3.0,none,4,8,0,14,0,0.0,0.0,14,0,66|3917|3996|4355|4882|6285|6532|7365|7539|8929|9284|9631|10166|10182,
antmaze-medium-stitch-v0,0,gas_boundary_budget,3.0,none,5,9,0,12,0,0.0,0.0,12,0,3148|3389|4870|5452|5763|6516|7835|7992|8869|9143|10171|10196,
antmaze-medium-stitch-v0,0,gas_boundary_budget,3.0,none,1,10,0,16,0,0.0,0.0,16,0,1278|1425|1777|3145|3380|3523|4490|5466|5762|6953|7932|8397|8842|9978|10180|10192,
antmaze-medium-stitch-v0,0,gas_boundary_budget,3.0,none,2,11,0,14,0,0.0,0.0,14,0,331|777|1134|1290|1320|1870|3685|4667|6819|7604|7707|8138|10174|10193,
antmaze-medium-stitch-v0,0,gas_boundary_budget,3.0,none,3,12,0,10,0,0.0,0.0,10,0,189|1134|5472|5504|6064|7604|8138|8585|10179|10187,
antmaze-medium-stitch-v0,0,gas_boundary_budget,3.0,none,4,13,0,14,0,0.0,0.0,14,0,66|3917|3996|4355|4882|6285|6532|7365|7539|8929|9284|9631|10166|10182,
antmaze-medium-stitch-v0,0,gas_boundary_budget,3.0,none,5,14,0,12,0,0.0,0.0,12,0,3148|3389|4870|5452|5763|6516|7835|7992|8869|9143|10171|10196,
antmaze-medium-stitch-v0,0,gas_boundary_budget,3.0,none,1,15,0,16,0,0.0,0.0,16,0,1278|1425|1777|3145|3380|3523|4490|5466|5762|6953|7932|8397|8842|9978|10180|10192,
antmaze-medium-stitch-v0,0,gas_boundary_budget,3.0,none,2,16,0,15,0,0.0,0.0,15,0,331|777|1134|1290|1320|1870|3685|4661|4757|6819|7604|7707|8138|10178|10195,
antmaze-medium-stitch-v0,0,gas_boundary_budget,3.0,none,3,17,0,10,0,0.0,0.0,10,0,189|1134|5472|5504|6064|7604|8138|8973|10180|10188,
antmaze-medium-stitch-v0,0,gas_boundary_budget,3.0,none,4,18,0,14,0,0.0,0.0,14,0,66|3917|3996|4355|4882|6285|6532|7365|7539|8929|9284|9631|10166|10182,
antmaze-medium-stitch-v0,0,gas_boundary_budget,3.0,none,5,19,0,12,0,0.0,0.0,12,0,2419|2918|3148|3389|5084|5452|5763|6516|7835|7992|10172|10196,
antmaze-medium-stitch-v0,0,gas_boundary_budget,3.0,none,1,20,0,16,0,0.0,0.0,16,0,1278|1425|1777|3145|3380|3523|4490|5466|5762|6953|7932|8397|8842|8896|10179|10192,
antmaze-medium-stitch-v0,0,gas_boundary_budget,3.0,none,2,21,0,15,0,0.0,0.0,15,0,331|777|1134|1290|1320|1870|3685|4661|4757|6819|7604|7707|8138|10174|10195,
antmaze-medium-stitch-v0,0,gas_boundary_budget,3.0,none,3,22,0,10,0,0.0,0.0,10,0,189|1134|5472|5504|6064|7604|8138|8973|10180|10187,
antmaze-medium-stitch-v0,0,gas_boundary_budget,3.0,none,4,23,0,14,0,0.0,0.0,14,0,66|3917|3996|4355|4882|6285|6532|7365|7539|8929|9284|9631|10166|10182,
antmaze-medium-stitch-v0,0,gas_boundary_budget,3.0,none,5,24,0,13,0,0.0,0.0,13,0,2419|2657|2811|3148|3389|5452|5763|6516|7765|7835|7992|10178|10196,
antmaze-medium-stitch-v0,0,gas_boundary_budget,3.0,none,1,25,0,15,0,0.0,0.0,15,0,1270|1425|1777|3145|3380|3523|4490|5466|5762|6953|7932|8397|8896|10179|10187,
antmaze-medium-stitch-v0,0,gas_boundary_budget,3.0,none,2,26,0,14,0,0.0,0.0,14,0,331|777|1134|1290|1320|1870|3685|4667|6819|7604|7707|8138|10178|10193,
antmaze-medium-stitch-v0,0,gas_boundary_budget,3.0,none,3,27,0,10,0,0.0,0.0,10,0,189|1134|5472|5504|6064|7604|7744|8138|10179|10186,
antmaze-medium-stitch-v0,0,gas_boundary_budget,3.0,none,4,28,0,14,0,0.0,0.0,14,0,66|3917|3996|4355|4882|6285|6532|7365|7539|8929|9284|9631|10166|10182,
antmaze-medium-stitch-v0,0,gas_boundary_budget,3.0,none,5,29,0,13,0,0.0,0.0,13,0,2419|2657|2811|3148|3389|5452|5763|6516|7765|7835|7992|10179|10196,
antmaze-medium-stitch-v0,0,gas_boundary_budget,3.0,none,1,30,0,15,0,0.0,0.0,15,0,1270|1425|1777|3145|3380|3523|4490|5466|5762|6953|7932|8397|9978|10180|10188,
antmaze-medium-stitch-v0,0,gas_boundary_budget,3.0,none,2,31,0,15,0,0.0,0.0,15,0,308|396|777|1134|1290|1320|1870|2662|2822|3685|7604|7707|8138|10178|10191,
antmaze-medium-stitch-v0,0,gas_boundary_budget,3.0,none,3,32,0,11,0,0.0,0.0,11,0,189|1134|5472|5504|6064|7604|7879|8139|8585|10180|10189,
antmaze-medium-stitch-v0,0,gas_boundary_budget,3.0,none,4,33,0,14,0,0.0,0.0,14,0,66|3917|3996|4355|4882|6285|6532|7365|7539|8929|9284|9631|10166|10182,
antmaze-medium-stitch-v0,0,gas_boundary_budget,3.0,none,5,34,0,12,0,0.0,0.0,12,0,3148|3376|4870|5452|5763|6516|7835|7992|8869|9143|10171|10186,
antmaze-medium-stitch-v0,0,gas_boundary_budget,3.0,none,1,35,0,16,0,0.0,0.0,16,0,1278|1425|1777|3145|3380|3523|4490|5466|5762|6953|7932|8397|8842|8896|10179|10192,
antmaze-medium-stitch-v0,0,gas_boundary_budget,3.0,none,2,36,0,15,0,0.0,0.0,15,0,331|777|1134|1290|1320|1870|3685|4661|4757|6819|7604|7707|8138|10178|10195,
antmaze-medium-stitch-v0,0,gas_boundary_budget,3.0,none,3,37,0,11,0,0.0,0.0,11,0,189|1134|3746|5472|5504|6064|7604|8138|8585|10173|10187,
antmaze-medium-stitch-v0,0,gas_boundary_budget,3.0,none,4,38,0,14,0,0.0,0.0,14,0,66|3917|3996|4355|4882|6285|6532|7365|7539|8929|9284|9631|10166|10182,
antmaze-medium-stitch-v0,0,gas_boundary_budget,3.0,none,5,39,0,13,0,0.0,0.0,13,0,2419|2657|2811|3148|3389|5452|5763|6516|7765|7835|7992|10178|10196,
antmaze-medium-stitch-v0,0,gas_boundary_budget,3.0,none,1,40,0,15,0,0.0,0.0,15,0,1270|1425|1777|3145|3380|3523|4490|5466|5762|6953|7932|8397|8896|10179|10188,
antmaze-medium-stitch-v0,0,gas_boundary_budget,3.0,none,2,41,0,15,0,0.0,0.0,15,0,331|777|1134|1290|1320|1870|3685|4661|4757|6819|7604|7707|8138|10176|10195,
antmaze-medium-stitch-v0,0,gas_boundary_budget,3.0,none,3,42,0,10,0,0.0,0.0,10,0,189|1134|5472|5504|6064|7604|7744|8138|10179|10187,
antmaze-medium-stitch-v0,0,gas_boundary_budget,3.0,none,4,43,0,15,0,0.0,0.0,15,0,12|66|3917|3996|4355|4882|6285|6532|7365|7539|8929|9284|9631|10166|10196,
antmaze-medium-stitch-v0,0,gas_boundary_budget,3.0,none,5,44,0,13,0,0.0,0.0,13,0,2419|2657|2811|3148|3389|5452|5763|6456|6516|7835|7992|10175|10196,
antmaze-medium-stitch-v0,0,gas_boundary_budget,3.0,none,1,45,0,15,0,0.0,0.0,15,0,1270|1425|1777|3145|3380|3523|4490|5466|5762|6953|7932|8397|8896|10179|10187,
antmaze-medium-stitch-v0,0,gas_boundary_budget,3.0,none,2,46,0,14,0,0.0,0.0,14,0,331|777|1134|1290|1320|1870|3685|4667|6819|7604|7707|8138|10178|10193,
antmaze-medium-stitch-v0,0,gas_boundary_budget,3.0,none,3,47,0,9,0,0.0,0.0,9,0,1134|2688|4379|5504|6064|7604|8138|10175|10187,
antmaze-medium-stitch-v0,0,gas_boundary_budget,3.0,none,4,48,0,14,0,0.0,0.0,14,0,66|3917|3996|4355|4882|6285|6532|7365|7539|8929|9284|9631|10166|10182,
antmaze-medium-stitch-v0,0,gas_boundary_budget,3.0,none,5,49,0,12,0,0.0,0.0,12,0,2419|2657|2811|3148|3387|5452|5763|6516|7835|7992|10168|10195,
antmaze-medium-stitch-v0,0,gas_boundary_budget,2.0,progress_stall_v2,1,0,0,15,0,0.0,0.0,15,0,1425|3145|3380|3523|3898|5466|5762|6972|7046|7166|8397|8896|9807|10179|10183,
antmaze-medium-stitch-v0,0,gas_boundary_budget,2.0,progress_stall_v2,2,1,0,15,0,0.0,0.0,15,0,331|777|1134|1290|1320|1870|3685|4668|6819|7604|7707|8138|8551|10178|10194,
antmaze-medium-stitch-v0,0,gas_boundary_budget,2.0,progress_stall_v2,3,2,0,11,0,0.0,0.0,11,0,189|459|1134|5472|5504|6064|7604|8138|8585|10166|10187,
antmaze-medium-stitch-v0,0,gas_boundary_budget,2.0,progress_stall_v2,4,3,0,14,0,0.0,0.0,14,0,66|3917|3996|4355|4882|6285|6532|7365|7539|8929|9284|9631|10166|10182,
antmaze-medium-stitch-v0,0,gas_boundary_budget,2.0,progress_stall_v2,5,4,0,13,0,0.0,0.0,13,0,2419|2657|2811|3148|3387|5452|5763|6516|7765|7835|7992|10178|10196,
antmaze-medium-stitch-v0,0,gas_boundary_budget,2.0,progress_stall_v2,1,5,0,16,0,0.0,0.0,16,0,1278|1425|1777|2525|3145|3380|3523|4490|5466|5762|6953|7932|8397|8842|10169|10192,
antmaze-medium-stitch-v0,0,gas_boundary_budget,2.0,progress_stall_v2,2,6,0,15,0,0.0,0.0,15,0,331|777|1134|1290|1320|1870|3685|4661|4757|6819|7604|7707|8138|10177|10195,
antmaze-medium-stitch-v0,0,gas_boundary_budget,2.0,progress_stall_v2,3,7,0,10,0,0.0,0.0,10,0,189|1134|5472|5504|6064|7604|8138|8585|10181|10187,
antmaze-medium-stitch-v0,0,gas_boundary_budget,2.0,progress_stall_v2,4,8,0,14,0,0.0,0.0,14,0,66|3917|3996|4355|4882|6285|6532|7365|7539|8929|9284|9631|10166|10182,
antmaze-medium-stitch-v0,0,gas_boundary_budget,2.0,progress_stall_v2,5,9,0,12,0,0.0,0.0,12,0,3148|3389|4870|5452|5763|6516|7835|7992|8869|9143|10171|10196,
antmaze-medium-stitch-v0,0,gas_boundary_budget,2.0,progress_stall_v2,1,10,0,16,0,0.0,0.0,16,0,1278|1425|1777|3145|3380|3523|4490|5466|5762|6953|7932|8397|8842|9978|10180|10192,
antmaze-medium-stitch-v0,0,gas_boundary_budget,2.0,progress_stall_v2,2,11,0,14,0,0.0,0.0,14,0,331|777|1134|1290|1320|1870|3685|4667|6819|7604|7707|8138|10174|10193,
antmaze-medium-stitch-v0,0,gas_boundary_budget,2.0,progress_stall_v2,3,12,0,10,0,0.0,0.0,10,0,189|1134|5472|5504|6064|7604|8138|8585|10179|10187,
antmaze-medium-stitch-v0,0,gas_boundary_budget,2.0,progress_stall_v2,4,13,0,14,0,0.0,0.0,14,0,66|3917|3996|4355|4882|6285|6532|7365|7539|8929|9284|9631|10166|10182,
antmaze-medium-stitch-v0,0,gas_boundary_budget,2.0,progress_stall_v2,5,14,0,12,0,0.0,0.0,12,0,3148|3389|4870|5452|5763|6516|7835|7992|8869|9143|10171|10196,
antmaze-medium-stitch-v0,0,gas_boundary_budget,2.0,progress_stall_v2,1,15,0,16,0,0.0,0.0,16,0,1278|1425|1777|3145|3380|3523|4490|5466|5762|6953|7932|8397|8842|9978|10180|10192,
antmaze-medium-stitch-v0,0,gas_boundary_budget,2.0,progress_stall_v2,2,16,0,15,0,0.0,0.0,15,0,331|777|1134|1290|1320|1870|3685|4661|4757|6819|7604|7707|8138|10178|10195,
antmaze-medium-stitch-v0,0,gas_boundary_budget,2.0,progress_stall_v2,3,17,0,10,0,0.0,0.0,10,0,189|1134|5472|5504|6064|7604|8138|8973|10180|10188,
antmaze-medium-stitch-v0,0,gas_boundary_budget,2.0,progress_stall_v2,4,18,0,14,0,0.0,0.0,14,0,66|3917|3996|4355|4882|6285|6532|7365|7539|8929|9284|9631|10166|10182,
antmaze-medium-stitch-v0,0,gas_boundary_budget,2.0,progress_stall_v2,5,19,0,12,0,0.0,0.0,12,0,2419|2918|3148|3389|5084|5452|5763|6516|7835|7992|10172|10196,
antmaze-medium-stitch-v0,0,gas_boundary_budget,2.0,progress_stall_v2,1,20,0,15,0,0.0,0.0,15,0,1270|1425|1777|3145|3380|3523|4490|5466|5762|6953|7932|8397|8896|10179|10187,
antmaze-medium-stitch-v0,0,gas_boundary_budget,2.0,progress_stall_v2,2,21,0,15,0,0.0,0.0,15,0,331|777|1134|1290|1320|1870|3685|4661|4757|6819|7604|7707|8138|10174|10195,
antmaze-medium-stitch-v0,0,gas_boundary_budget,2.0,progress_stall_v2,3,22,0,10,0,0.0,0.0,10,0,189|1134|5472|5504|6064|7604|8139|8973|10180|10188,
antmaze-medium-stitch-v0,0,gas_boundary_budget,2.0,progress_stall_v2,4,23,0,14,0,0.0,0.0,14,0,66|3917|3996|4355|4882|6285|6532|7365|7539|8929|9284|9631|10166|10182,
antmaze-medium-stitch-v0,0,gas_boundary_budget,2.0,progress_stall_v2,5,24,0,13,0,0.0,0.0,13,0,2419|2657|2811|3148|3389|5452|5763|6516|7765|7835|7992|10178|10196,
antmaze-medium-stitch-v0,0,gas_boundary_budget,2.0,progress_stall_v2,1,25,0,15,0,0.0,0.0,15,0,1270|1425|1777|3145|3380|3523|4490|5466|5762|6953|7932|8397|8896|10179|10187,
antmaze-medium-stitch-v0,0,gas_boundary_budget,2.0,progress_stall_v2,2,26,0,14,0,0.0,0.0,14,0,331|777|1134|1290|1320|1870|3685|4667|6819|7604|7707|8138|10178|10193,
antmaze-medium-stitch-v0,0,gas_boundary_budget,2.0,progress_stall_v2,3,27,0,10,0,0.0,0.0,10,0,189|1134|5472|5504|6064|7604|7744|8139|10179|10188,
antmaze-medium-stitch-v0,0,gas_boundary_budget,2.0,progress_stall_v2,4,28,0,14,0,0.0,0.0,14,0,66|3917|3996|4355|4882|6285|6532|7365|7539|8929|9284|9631|10166|10182,
antmaze-medium-stitch-v0,0,gas_boundary_budget,2.0,progress_stall_v2,5,29,0,13,0,0.0,0.0,13,0,2419|2657|2811|3148|3376|5452|5763|6516|7765|7835|7992|10179|10185,
antmaze-medium-stitch-v0,0,gas_boundary_budget,2.0,progress_stall_v2,1,30,0,15,0,0.0,0.0,15,0,1270|1425|1777|3145|3380|3523|4490|5466|5762|6953|7932|8397|9978|10180|10188,
antmaze-medium-stitch-v0,0,gas_boundary_budget,2.0,progress_stall_v2,2,31,0,15,0,0.0,0.0,15,0,308|396|777|1134|1290|1320|1870|2662|2822|3685|7604|7707|8138|10178|10191,
antmaze-medium-stitch-v0,0,gas_boundary_budget,2.0,progress_stall_v2,3,32,0,11,0,0.0,0.0,11,0,189|1134|5472|5504|6064|7604|7879|8138|8585|10180|10187,
antmaze-medium-stitch-v0,0,gas_boundary_budget,2.0,progress_stall_v2,4,33,0,14,0,0.0,0.0,14,0,66|3917|3996|4355|4882|6285|6532|7365|7539|8929|9284|9631|10166|10182,
antmaze-medium-stitch-v0,0,gas_boundary_budget,2.0,progress_stall_v2,5,34,0,12,0,0.0,0.0,12,0,3148|3389|4870|5452|5763|6516|7835|7992|8869|9143|10171|10196,
antmaze-medium-stitch-v0,0,gas_boundary_budget,2.0,progress_stall_v2,1,35,0,16,0,0.0,0.0,16,0,1278|1425|1777|3145|3380|3523|4490|5466|5762|6953|7932|8397|8842|8896|10179|10192,
antmaze-medium-stitch-v0,0,gas_boundary_budget,2.0,progress_stall_v2,2,36,0,15,0,0.0,0.0,15,0,331|777|1134|1290|1320|1870|3685|4661|4757|6819|7604|7707|8138|10178|10195,
antmaze-medium-stitch-v0,0,gas_boundary_budget,2.0,progress_stall_v2,3,37,0,11,0,0.0,0.0,11,0,189|1134|3746|5472|5504|6064|7604|8138|8585|10173|10189,
antmaze-medium-stitch-v0,0,gas_boundary_budget,2.0,progress_stall_v2,4,38,0,14,0,0.0,0.0,14,0,66|3917|3996|4355|4882|6285|6532|7365|7539|8929|9284|9631|10166|10182,
antmaze-medium-stitch-v0,0,gas_boundary_budget,2.0,progress_stall_v2,5,39,0,13,0,0.0,0.0,13,0,2419|2657|2811|3148|3389|5452|5763|6516|7765|7835|7992|10178|10196,
antmaze-medium-stitch-v0,0,gas_boundary_budget,2.0,progress_stall_v2,1,40,0,15,0,0.0,0.0,15,0,1270|1425|1777|3145|3380|3523|4490|5466|5762|6953|7932|8397|8896|10179|10188,
antmaze-medium-stitch-v0,0,gas_boundary_budget,2.0,progress_stall_v2,2,41,0,15,0,0.0,0.0,15,0,331|777|1134|1290|1320|1870|3685|4661|4757|6819|7604|7707|8138|10176|10195,
antmaze-medium-stitch-v0,0,gas_boundary_budget,2.0,progress_stall_v2,3,42,0,10,0,0.0,0.0,10,0,189|1134|5472|5504|6064|7604|7744|8138|10179|10187,
antmaze-medium-stitch-v0,0,gas_boundary_budget,2.0,progress_stall_v2,4,43,0,15,0,0.0,0.0,15,0,12|66|3917|3996|4355|4882|6285|6532|7365|7539|8929|9284|9631|10166|10195,
antmaze-medium-stitch-v0,0,gas_boundary_budget,2.0,progress_stall_v2,5,44,0,13,0,0.0,0.0,13,0,2419|2657|2811|3148|3389|5452|5763|6456|6516|7835|7992|10175|10196,
antmaze-medium-stitch-v0,0,gas_boundary_budget,2.0,progress_stall_v2,1,45,0,15,0,0.0,0.0,15,0,1270|1425|1777|3145|3380|3523|4490|5466|5762|6953|7932|8397|8896|10179|10187,
antmaze-medium-stitch-v0,0,gas_boundary_budget,2.0,progress_stall_v2,2,46,0,14,0,0.0,0.0,14,0,331|777|1134|1290|1320|1870|3685|4667|6819|7604|7707|8138|10178|10193,
antmaze-medium-stitch-v0,0,gas_boundary_budget,2.0,progress_stall_v2,3,47,0,9,0,0.0,0.0,9,0,1134|2688|4379|5504|6064|7604|8138|10175|10187,
antmaze-medium-stitch-v0,0,gas_boundary_budget,2.0,progress_stall_v2,4,48,0,14,0,0.0,0.0,14,0,66|3917|3996|4355|4882|6285|6532|7365|7539|8929|9284|9631|10166|10182,
antmaze-medium-stitch-v0,0,gas_boundary_budget,2.0,progress_stall_v2,5,49,0,12,0,0.0,0.0,12,0,2419|2657|2811|3148|3387|5452|5763|6516|7835|7992|10168|10196,
antmaze-medium-stitch-v0,0,gas_boundary_budget,2.0,none,1,0,0,16,0,0.0,0.0,16,0,1278|1425|1777|3145|3380|3523|4490|5466|5762|6953|7932|8397|8842|8896|10179|10192,
antmaze-medium-stitch-v0,0,gas_boundary_budget,2.0,none,2,1,0,15,0,0.0,0.0,15,0,331|777|1134|1290|1320|1870|3685|4668|6819|7604|7707|8138|8551|10178|10194,
antmaze-medium-stitch-v0,0,gas_boundary_budget,2.0,none,3,2,0,11,0,0.0,0.0,11,0,189|459|1134|5472|5504|6064|7604|8138|8585|10166|10187,
antmaze-medium-stitch-v0,0,gas_boundary_budget,2.0,none,4,3,0,14,0,0.0,0.0,14,0,66|3917|3996|4355|4882|6285|6532|7365|7539|8929|9284|9631|10166|10182,
antmaze-medium-stitch-v0,0,gas_boundary_budget,2.0,none,5,4,0,13,0,0.0,0.0,13,0,2419|2657|2811|3148|3387|5452|5763|6516|7765|7835|7992|10178|10196,
antmaze-medium-stitch-v0,0,gas_boundary_budget,2.0,none,1,5,0,16,0,0.0,0.0,16,0,1278|1425|1777|2525|3145|3380|3523|4490|5466|5762|6953|7932|8397|8842|10169|10192,
antmaze-medium-stitch-v0,0,gas_boundary_budget,2.0,none,2,6,0,15,0,0.0,0.0,15,0,331|777|1134|1290|1320|1870|3685|4661|4757|6819|7604|7707|8138|10177|10195,
antmaze-medium-stitch-v0,0,gas_boundary_budget,2.0,none,3,7,0,10,0,0.0,0.0,10,0,189|1134|5472|5504|6064|7604|8138|8585|10181|10187,
antmaze-medium-stitch-v0,0,gas_boundary_budget,2.0,none,4,8,0,14,0,0.0,0.0,14,0,66|3917|3996|4355|4882|6285|6532|7365|7539|8929|9284|9631|10166|10182,
antmaze-medium-stitch-v0,0,gas_boundary_budget,2.0,none,5,9,0,12,0,0.0,0.0,12,0,3148|3389|4870|5452|5763|6516|7835|7992|8869|9143|10171|10196,
antmaze-medium-stitch-v0,0,gas_boundary_budget,2.0,none,1,10,0,16,0,0.0,0.0,16,0,1278|1425|1777|3145|3380|3523|4490|5466|5762|6953|7932|8397|8842|9978|10180|10192,
antmaze-medium-stitch-v0,0,gas_boundary_budget,2.0,none,2,11,0,14,0,0.0,0.0,14,0,331|777|1134|1290|1320|1870|3685|4667|6819|7604|7707|8138|10174|10193,
antmaze-medium-stitch-v0,0,gas_boundary_budget,2.0,none,3,12,0,10,0,0.0,0.0,10,0,189|1134|5472|5504|6064|7604|8138|8585|10179|10187,
antmaze-medium-stitch-v0,0,gas_boundary_budget,2.0,none,4,13,0,14,0,0.0,0.0,14,0,66|3917|3996|4355|4882|6285|6532|7365|7539|8929|9284|9631|10166|10182,
antmaze-medium-stitch-v0,0,gas_boundary_budget,2.0,none,5,14,0,12,0,0.0,0.0,12,0,3148|3389|4870|5452|5763|6516|7835|7992|8869|9143|10171|10196,
antmaze-medium-stitch-v0,0,gas_boundary_budget,2.0,none,1,15,0,16,0,0.0,0.0,16,0,1278|1425|1777|3145|3380|3523|4490|5466|5762|6953|7932|8397|8842|9978|10180|10192,
antmaze-medium-stitch-v0,0,gas_boundary_budget,2.0,none,2,16,0,15,0,0.0,0.0,15,0,331|777|1134|1290|1320|1870|3685|4668|6819|7604|7707|8138|8551|10178|10194,
antmaze-medium-stitch-v0,0,gas_boundary_budget,2.0,none,3,17,0,10,0,0.0,0.0,10,0,189|1134|5472|5504|6064|7604|8138|8973|10180|10188,
antmaze-medium-stitch-v0,0,gas_boundary_budget,2.0,none,4,18,0,14,0,0.0,0.0,14,0,66|3917|3996|4355|4882|6285|6532|7365|7539|8929|9284|9631|10166|10182,
antmaze-medium-stitch-v0,0,gas_boundary_budget,2.0,none,5,19,0,12,0,0.0,0.0,12,0,2419|2918|3148|3389|5084|5452|5763|6516|7835|7992|10172|10196,
antmaze-medium-stitch-v0,0,gas_boundary_budget,2.0,none,1,20,0,16,0,0.0,0.0,16,0,1278|1425|1777|3145|3380|3523|4490|5466|5762|6953|7932|8397|8842|8896|10179|10192,
antmaze-medium-stitch-v0,0,gas_boundary_budget,2.0,none,2,21,0,15,0,0.0,0.0,15,0,331|777|1134|1290|1320|1870|3685|4661|4757|6819|7604|7707|8138|10174|10195,
antmaze-medium-stitch-v0,0,gas_boundary_budget,2.0,none,3,22,0,10,0,0.0,0.0,10,0,189|1134|5472|5504|6064|7604|8138|8973|10180|10187,
antmaze-medium-stitch-v0,0,gas_boundary_budget,2.0,none,4,23,0,14,0,0.0,0.0,14,0,66|3917|3996|4355|4882|6285|6532|7365|7539|8929|9284|9631|10166|10182,
antmaze-medium-stitch-v0,0,gas_boundary_budget,2.0,none,5,24,0,13,0,0.0,0.0,13,0,2419|2657|2811|3148|3389|5452|5763|6516|7765|7835|7992|10178|10196,
antmaze-medium-stitch-v0,0,gas_boundary_budget,2.0,none,1,25,0,16,0,0.0,0.0,16,0,1278|1425|1777|3145|3380|3523|4490|5466|5762|6953|7932|8397|8842|8896|10179|10192,
antmaze-medium-stitch-v0,0,gas_boundary_budget,2.0,none,2,26,0,14,0,0.0,0.0,14,0,331|777|1134|1290|1320|1870|3685|4667|6819|7604|7707|8138|10178|10193,
antmaze-medium-stitch-v0,0,gas_boundary_budget,2.0,none,3,27,0,10,0,0.0,0.0,10,0,189|1134|5472|5504|6064|7604|7744|8138|10179|10187,
antmaze-medium-stitch-v0,0,gas_boundary_budget,2.0,none,4,28,0,15,0,0.0,0.0,15,0,12|66|3917|3996|4355|4882|6285|6532|7365|7539|8929|9284|9631|10166|10194,
antmaze-medium-stitch-v0,0,gas_boundary_budget,2.0,none,5,29,0,13,0,0.0,0.0,13,0,2419|2657|2811|3148|3376|5452|5763|6516|7765|7835|7992|10179|10185,
antmaze-medium-stitch-v0,0,gas_boundary_budget,2.0,none,1,30,0,15,0,0.0,0.0,15,0,1270|1425|1777|3145|3380|3523|4490|5466|5762|6953|7932|8397|9978|10180|10188,
antmaze-medium-stitch-v0,0,gas_boundary_budget,2.0,none,2,31,0,15,0,0.0,0.0,15,0,308|396|777|1134|1290|1320|1870|2662|2822|3685|7604|7707|8138|10178|10190,
antmaze-medium-stitch-v0,0,gas_boundary_budget,2.0,none,3,32,0,11,0,0.0,0.0,11,0,189|1134|5472|5504|6064|7604|7879|8139|8585|10180|10189,
antmaze-medium-stitch-v0,0,gas_boundary_budget,2.0,none,4,33,0,14,0,0.0,0.0,14,0,66|3917|3996|4355|4882|6285|6532|7365|7539|8929|9284|9631|10166|10182,
antmaze-medium-stitch-v0,0,gas_boundary_budget,2.0,none,5,34,0,12,0,0.0,0.0,12,0,3148|3389|4870|5452|5763|6516|7835|7992|8869|9143|10171|10196,
antmaze-medium-stitch-v0,0,gas_boundary_budget,2.0,none,1,35,0,16,0,0.0,0.0,16,0,1278|1425|1777|3145|3380|3523|4490|5466|5762|6953|7932|8397|8842|8896|10179|10192,
antmaze-medium-stitch-v0,0,gas_boundary_budget,2.0,none,2,36,0,15,0,0.0,0.0,15,0,331|777|1134|1290|1320|1870|3685|4661|4757|6819|7604|7707|8138|10178|10195,
antmaze-medium-stitch-v0,0,gas_boundary_budget,2.0,none,3,37,0,11,0,0.0,0.0,11,0,189|1134|3746|5472|5504|6064|7604|8138|8585|10173|10188,
antmaze-medium-stitch-v0,0,gas_boundary_budget,2.0,none,4,38,0,14,0,0.0,0.0,14,0,66|3917|3996|4355|4882|6285|6532|7365|7539|8929|9284|9631|10166|10182,
antmaze-medium-stitch-v0,0,gas_boundary_budget,2.0,none,5,39,0,13,0,0.0,0.0,13,0,2419|2657|2811|3148|3389|5452|5763|6516|7765|7835|7992|10178|10196,
antmaze-medium-stitch-v0,0,gas_boundary_budget,2.0,none,1,40,0,15,0,0.0,0.0,15,0,1270|1425|1777|3145|3380|3523|4490|5466|5762|6953|7932|8397|8896|10179|10188,
antmaze-medium-stitch-v0,0,gas_boundary_budget,2.0,none,2,41,0,15,0,0.0,0.0,15,0,331|777|1134|1290|1320|1870|3685|4661|4757|6819|7604|7707|8138|10176|10195,
antmaze-medium-stitch-v0,0,gas_boundary_budget,2.0,none,3,42,0,10,0,0.0,0.0,10,0,189|1134|5472|5504|6064|7604|7744|8138|10179|10187,
antmaze-medium-stitch-v0,0,gas_boundary_budget,2.0,none,4,43,0,15,0,0.0,0.0,15,0,12|66|3917|3996|4355|4882|6285|6532|7365|7539|8929|9284|9631|10166|10194,
antmaze-medium-stitch-v0,0,gas_boundary_budget,2.0,none,5,44,0,13,0,0.0,0.0,13,0,2419|2657|2811|3148|3389|5452|5763|6456|6516|7835|7992|10175|10196,
antmaze-medium-stitch-v0,0,gas_boundary_budget,2.0,none,1,45,0,15,0,0.0,0.0,15,0,1270|1425|1777|3145|3380|3523|4490|5466|5762|6953|7932|8397|8896|10179|10187,
antmaze-medium-stitch-v0,0,gas_boundary_budget,2.0,none,2,46,0,14,0,0.0,0.0,14,0,331|777|1134|1290|1320|1870|3685|4667|6819|7604|7707|8138|10178|10193,
antmaze-medium-stitch-v0,0,gas_boundary_budget,2.0,none,3,47,0,9,0,0.0,0.0,9,0,1134|2688|4379|5504|6064|7604|8138|10175|10187,
antmaze-medium-stitch-v0,0,gas_boundary_budget,2.0,none,4,48,0,14,0,0.0,0.0,14,0,66|3917|3996|4355|4882|6285|6532|7365|7539|8929|9284|9631|10166|10182,
